square_id,filename,evapotranspiration,precipitation,temp_ave,temp_max,temp_min,elevation,slope
1457,"Class_1_ID_1457_Purity_54.64995041070112__(+38.3027252505,-5.3022158396).jpg",894.2125043869019,376.13749873638153,16.643749237060547,23.676040649414062,10.116666793823242,519.7102902287933,6.125333309173584
1458,"Class_1_ID_1458_Purity_47.278738555442516__(+38.3027264736,-5.2820937640).jpg",888.9375009536743,374.7124981880188,16.519792556762695,23.621875762939453,9.998437881469728,538.1209878116368,3.6074647903442383
